trait_name,haplo,estimate,std.error,p.value,associated
ITIH4_Q14624_Q14624_2,H7,0.0591861765400232,0.0270864042638468,0.0289483728044477,Yes
CFB_P00751,H7,-0.0687810524576702,0.0315266027024201,0.0291991325743464,Yes
CLU_P10909_P10909_2_P10909_4_P10909_5,H7,0.0449426527668235,0.0216598839545065,0.038066183185705,Yes
LRG1_P02750,H7,-0.10278944702075,0.0520088440979213,0.0481895611767704,Yes
CPN2_P22792,H8,0.0766582254859,0.0339389294320103,0.0239625757710498,Yes
IGKC_P01834,H8,-0.0482839798714067,0.0225403450363473,0.0322530339574922,Yes
PGLYRP2_Q96PD5,H8,-0.0512231048498472,0.0253147207532669,0.0431023635660184,Yes
SERPINA5_P05154,H9,0.211838040780854,0.0712622854304042,0.0029724708463883,Yes
APOH_P02749,H9,0.0898582277820505,0.0366085459500396,0.0141535998763054,Yes
IGHV6.1_A0A0B4J1U7,H9,-0.246069517927075,0.115803036387516,0.033664973217034,Yes
ALB_P02768,H9,0.0372137207471212,0.0176721891097756,0.0352945019378135,Yes
F12_P00748,H9,0.083624814028389,0.0414485333778123,0.0437133812261012,Yes
