trait_name,haplo,estimate,std.error,p.value,associated
pc_aa_c36_4,H8,0.129008260126987,0.0325760273905788,7.56660318395053e-05,Yes
pc_aa_c40_5,H8,0.123144201655473,0.0312799581749575,8.34083427276866e-05,Yes
pc_ae_c38_4,H8,0.12373648575159,0.0324047439830124,0.00013550981940913,Yes
pc_aa_c38_4,H8,0.118214447938129,0.0319280547177967,0.000215199795614351,Yes
pc_aa_c40_4,H8,0.118178534728956,0.0321253136779387,0.000236311378324139,Yes
c16_1_oh,H8,0.113235601962705,0.0317705079716261,0.000367577458728618,Yes
pc_ae_c42_2,H8,0.109841017010696,0.031925795689917,0.000584205754118328,Yes
pc_ae_c40_4,H8,0.110218401360241,0.0322019528744603,0.000623726007006997,Yes
pc_ae_c40_2,H8,0.10081246897577,0.0309440504540463,0.00112808065302117,Yes
pc_ae_c40_5,H8,0.103175692353779,0.0322909040418715,0.00140393030208852,Yes
pc_aa_c34_2,H8,0.101267738188755,0.031978268688444,0.00154843734532761,Yes
pc_aa_c34_1,H8,0.101952560302279,0.0324870323246992,0.00170704214996498,Yes
pc_aa_c36_3,H8,0.0991687932379973,0.0320881864779691,0.00200644275252326,Yes
pc_aa_c34_3,H8,0.0957966609914371,0.0311139450132681,0.00208618814166828,Yes
pc_ae_c38_5,H8,0.0994544194389878,0.0325245949330413,0.00223842461222734,Yes
c0,H8,0.0892544944936676,0.0292500041106486,0.00228652799274576,Yes
pc_aa_c34_4,H8,0.0972609761410441,0.0321751703668079,0.0025135839811008,Yes
sm_c18_0,H8,0.0935329846843286,0.0312706065538822,0.00279013904574055,Yes
sm_oh_c16_1,H8,0.089094139007144,0.0298941104327713,0.00288990447083748,Yes
sm_c18_1,H8,0.0894322955135698,0.0306085328673297,0.00349181658900655,Yes
pc_ae_c38_3,H8,0.0894158271746315,0.0309951381646953,0.00392884855561659,Yes
sm_oh_c24_1,H8,0.0909655175941942,0.0315935677399688,0.00399911016650556,Yes
pc_aa_c42_4,H8,0.0926293520633047,0.0323961991239177,0.00425950214206572,Yes
pc_ae_c36_4,H8,0.0909061080630084,0.0324379564226273,0.00508618137806338,Yes
pc_ae_c36_1,H8,0.0863318984267749,0.0309633605808942,0.0053153877465042,Yes
pc_ae_c32_2,H8,0.0847729829792524,0.0305244861732834,0.00549816332076025,Yes
pc_aa_c40_6,H8,0.087364474815103,0.031529993317255,0.00560684527857225,Yes
sm_oh_c22_2,H8,0.0825924694409857,0.0299645364364649,0.00586121818270691,Yes
pc_aa_c32_1,H8,0.0879767542597508,0.0321522976356922,0.00623094006877789,Yes
pc_aa_c38_6,H8,0.0870839124869301,0.0321492537495187,0.00677133576234579,Yes
sm_c16_1,H8,0.081159672481788,0.0299661949974615,0.00677875774415693,Yes
pc_ae_c40_6,H8,0.0853207882096434,0.0316567168071183,0.00705267786092723,Yes
pc_aa_c36_5,H8,0.0837563309637013,0.0311712123141564,0.00722821135199814,Yes
sm_oh_c22_1,H8,0.0834362526242774,0.031217551276502,0.00754200654884918,Yes
pc_ae_c36_5,H8,0.086236599835902,0.0323465966612042,0.00769421718184948,Yes
pc_aa_c42_1,H8,0.0849695974277556,0.0323090808984055,0.00856080908370105,Yes
pc_aa_c28_1,H8,0.0790068917035767,0.0306426345367113,0.00994926265146789,Yes
pc_ae_c30_2,H8,0.075862049704943,0.0295987842987787,0.0103987477369396,Yes
pc_aa_c36_2,H8,0.0816072255253759,0.031864819134015,0.0104577698952255,Yes
lys,H8,0.080240593134757,0.0313638148986334,0.0105381395950683,Yes
pc_ae_c38_6,H8,0.0831877232024588,0.0325215520187622,0.0105519287869256,Yes
c4_1,H8,0.0804451576674339,0.0320230747789424,0.012025119728984,Yes
asp,H8,0.0805911026822781,0.0321503323059242,0.0122103397589497,Yes
